-1.5556,49,159.29,-69.25,,,,,,,,,,
-1.56144,50,159.01,-68.96,,,,,,,,,,
-1.55409,51,158.73,-68.68,,,,,,,,,,
-1.55568,52,158.46,-68.41,,,,,,,,,,
-1.55318,53,158.2,-68.15,,,,,,,,,,
-1.55665,54,157.94,-67.9,,,,,,,,,,
-1.55292,55,157.69,-67.65,,,,,,,,,,
-1.55124,56,157.45,-67.4,,,,,,,,,,
-1.55549,57,157.22,-67.17,,,,,,,,,,
-1.55032,58,156.99,-66.94,,,,,,,,,,
-1.55558,59,156.77,-66.72,,,,,,,,,,
-1.55893,60,156.55,-66.51,,,,,,,,,,
-1.55873,61,156.35,-66.3,,,,,,,,,,
-1.55615,62,156.15,-66.1,,,,,,,,,,
-1.38442,63,155.95,-65.91,,,,,,,,,,
-1.55579,64,155.77,-65.72,,,,,,,,,,
-1.55357,65,155.59,-65.54,,,,,,,,,,
-1.55002,66,155.42,-65.37,,,,,,,,,,
-1.55429,67,155.25,-65.21,,,,,,,,,,
-1.5627,68,155.1,-65.05,,,,,,,,,,
-1.56114,69,154.95,-64.9,,,,,,,,,,
-1.55405,70,154.8,-64.76,,,,,,,,,,
-1.55962,71,154.67,-64.62,,,,,,,,,,
-1.55702,72,154.54,-64.49,,,,,,,,,,
-1.55688,73,154.42,-64.37,,,,,,,,,,
-1.55661,74,154.3,-64.25,,,,,,,,,,
-1.37532,75,154.19,-64.15,,,,,,,,,,
-1.37757,76,154.09,-64.04,,,,,,,,,,
-1.55738,77,154,-63.95,,,,,,,,,,
-1.37854,78,153.91,-63.86,,,,,,,,,,
-1.55159,79,153.83,-63.78,,,,,,,,,,
-1.37506,80,153.76,-63.71,,,,,,,,,,
-1.38112,81,153.69,-63.65,,,,,,,,,,
-1.55616,82,153.63,-63.59,,,,,,,,,,
-1.37678,83,153.58,-63.53,,,,,,,,,,
-1.38378,84,153.54,-63.49,,,,,,,,,,
-1.37667,85,153.5,-63.45,,,,,,,,,,
-1.55258,86,153.47,-63.42,,,,,,,,,,
-1.38088,87,153.44,-63.4,,,,,,,,,,
-1.38077,88,153.43,-63.38,,,,,,,,,,
-1.38573,89,153.42,-63.37,,,,,,,,,,
-1.38295,90,153.41,-63.37,,,,,,,,,,
-1.39201,91,153.42,-63.37,,,,,,,,,,
-1.39281,92,153.43,-63.38,,,,,,,,,,
-1.55983,93,153.45,-63.4,,,,,,,,,,
-1.55443,94,153.47,-63.43,,,,,,,,,,
-1.37353,95,153.51,-63.46,,,,,,,,,,
-1.37389,96,153.54,-63.5,,,,,,,,,,
-1.38208,97,153.59,-63.54,,,,,,,,,,
-1.38261,98,153.64,-63.6,,,,,,,,,,
-1.3695,99,153.7,-63.66,,,,,,,,,,
-1.5469,100,153.77,-63.72,,,,,,,,,,
-1.3788,101,153.85,-63.8,,,,,,,,,,
-1.37594,102,153.93,-63.88,,,,,,,,,,
-1.5521,103,154.02,-63.97,,,,,,,,,,
-1.5524,104,154.11,-64.06,,,,,,,,,,
-1.55374,105,154.21,-64.17,,,,,,,,,,
-1.5591,106,154.32,-64.27,,,,,,,,,,
-1.55356,107,154.44,-64.39,,,,,,,,,,
-1.55545,108,154.56,-64.51,,,,,,,,,,
-1.55969,109,154.69,-64.65,,,,,,,,,,
-1.54818,110,154.83,-64.78,,,,,,,,,,
-1.55555,111,154.97,-64.93,,,,,,,,,,
-1.553,112,155.13,-65.08,,,,,,,,,,
-1.55462,113,155.28,-65.24,,,,,,,,,,
-1.56013,114,155.45,-65.4,,,,,,,,,,
-1.55825,115,155.62,-65.58,,,,,,,,,,
-1.5506,116,155.8,-65.76,,,,,,,,,,
-1.37054,117,155.99,-65.94,,,,,,,,,,
-1.55566,118,156.18,-66.14,,,,,,,,,,
-1.55831,119,156.39,-66.34,,,,,,,,,,
-1.55664,120,156.59,-66.55,,,,,,,,,,
-1.62519,0,180,-47.22,,,,,,,,,,
-1.63017,1,179.45,-46.88,,,,,,,,,,
-1.62499,2,178.91,-46.55,,,,,,,,,,
-1.61729,3,178.37,-46.22,,,,,,,,,,
-1.61864,4,177.84,-45.9,,,,,,,,,,
-1.61059,5,177.31,-45.58,,,,,,,,,,
-1.6025,6,176.79,-45.27,,,,,,,,,,
-1.59851,7,176.28,-44.96,,,,,,,,,,
-1.60018,8,175.76,-44.67,,,,,,,,,,
-1.59714,9,175.26,-44.37,,,,,,,,,,
-1.59491,10,174.76,-44.08,,,,,,,,,,
-1.5898,11,174.26,-43.8,,,,,,,,,,
-1.58833,12,173.77,-43.53,,,,,,,,,,
-1.58071,13,173.28,-43.26,,,,,,,,,,
-1.58261,14,172.8,-42.99,,,,,,,,,,
-1.57814,15,172.32,-42.74,,,,,,,,,,
-1.57853,16,171.85,-42.49,,,,,,,,,,
-1.57227,17,171.38,-42.24,,,,,,,,,,
-1.57473,18,170.92,-42,,,,,,,,,,
-1.5618,19,170.46,-41.77,,,,,,,,,,
-1.56834,20,170,-41.55,,,,,,,,,,
-1.56022,21,169.55,-41.33,,,,,,,,,,
-1.5556,22,169.11,-41.12,,,,,,,,,,
-1.56006,23,168.66,-40.91,,,,,,,,,,
-1.55079,24,168.22,-40.71,,,,,,,,,,
-1.55081,25,167.79,-40.52,,,,,,,,,,
-1.55113,26,167.36,-40.34,,,,,,,,,,
-1.54579,27,166.93,-40.16,,,,,,,,,,
-1.54711,28,166.5,-39.99,,,,,,,,,,
-1.54641,29,166.08,-39.82,,,,,,,,,,
-1.55031,30,165.66,-39.67,,,,,,,,,,
-1.54366,31,165.25,-39.52,,,,,,,,,,
-1.53608,32,164.84,-39.37,,,,,,,,,,
-1.53586,33,164.43,-39.24,,,,,,,,,,
-1.53565,34,164.02,-39.11,,,,,,,,,,
