-0.94824,87,120.1,62.26
-0.95006,88,119.5,62.01
-0.94733,89,118.9,61.75
-0.95082,90,118.31,61.49
-0.94803,91,117.72,61.23
-0.94377,92,117.14,60.96
-0.93937,93,116.57,60.69
-0.93374,94,116,60.41
-0.92977,95,115.44,60.14
-0.92344,96,114.89,59.86
-0.91965,97,114.34,59.58
-0.91577,98,113.8,59.3
-0.91077,99,113.27,59.02
-0.90747,100,112.74,58.74
-0.90269,101,112.22,58.45
-0.89732,102,111.71,58.17
-0.89455,103,111.2,57.89
-0.8899,104,110.7,57.61
-0.88811,105,110.21,57.33
-0.88422,106,109.72,57.05
-0.88535,107,109.24,56.78
-0.88181,108,108.76,56.5
-0.88295,109,108.3,56.23
-0.88132,110,107.84,55.96
-0.88292,111,107.38,55.69
-0.88131,112,106.93,55.42
-0.8816,113,106.49,55.15
